"scenario","rep","np_regime","n","p","H_true","G_true","G_config","K_joint","fix_dgp_parameters","dgp_parameter_seed","loading_parameter_seed","mixture_parameter_seed","data_seed","dgp_p_max","separation","mixture_param_mode","mixture_variance_mode","intercept_mode","intercept_sd","intercept_block_span","intercept_clip","loading_design","block_size_mode","loading_sign_mode","alignment_mode","loading_strength","primary_loading_min","primary_loading_max","cross_loading_min","cross_loading_max","cross_loading_prob","cross_sign_mode","dgp_min_block_size","dgp_median_block_size","dgp_max_block_size","dgp_min_total_nonzero_loadings_by_factor","dgp_median_total_nonzero_loadings_by_factor","dgp_min_cross_nonzero_loadings_by_factor","dgp_median_cross_nonzero_loadings_by_factor","dgp_mean_nonzero_loadings_per_item","dgp_mean_cross_loadings_per_item","dgp_cross_nonzero_fraction","dgp_mean_abs_primary_loading","dgp_mean_abs_cross_loading","dgp_min_loading_l2_by_factor","dgp_median_loading_l2_by_factor","dgp_min_primary_l2_by_factor","dgp_median_primary_l2_by_factor","dgp_n_items_all_zero","dgp_n_items_all_one","dgp_n_items_prev_lt_01","dgp_n_items_prev_gt_99","dgp_min_item_prevalence","dgp_q05_item_prevalence","dgp_median_item_prevalence","dgp_q95_item_prevalence","dgp_max_item_prevalence","dgp_min_marginal_component_count","dgp_median_marginal_component_count","dgp_n_empty_marginal_components","dgp_observed_joint_profiles","dgp_possible_joint_profiles","ours_pretraining_method","viroli_lambda_l1_penalty","viroli_loading_prior","min_mixture_var","viroli_seed","parallel_enabled","parallel_workers","method","mean_factor_abs_cor","mean_loading_abs_cor","min_factor_abs_cor","factor_score_rmse","factor_score_raw_rmse","lambda_corr","lambda_rmse","alpha_corr","alpha_rmse","alpha_raw_corr","alpha_raw_rmse","probability_rmse","joint_profile_ari","seconds","stage1_signal_relative_frobenius_error","stage1_signal_per_entry_mse","stage1_signal_correlation","stage1_sinTheta_op","stage1_sinTheta_fro","stage1_estimated_rank","stage1_full_loglik_per_response","stage1_true_sv_H","stage1_true_sv_Hplus1","stage1_fit_sv_H","stage1_fit_sv_Hplus1","stage1_fit_sv_H_to_Hplus1_ratio","marginal_mu_rmse","marginal_var_rmse","marginal_weight_rmse","marginal_mu_corr","marginal_log_var_corr","marginal_weight_corr","joint_mu_rmse","joint_var_rmse","joint_mu_corr","joint_var_corr","joint_weight_corr","joint_weight_rmse","joint_weight_l1","joint_weight_max_abs_error","est_effective_classes_001","est_effective_classes_01","joint_alignment_method","flat_parameter_corr","flat_parameter_blocks","all_parameter_corr","all_parameter_corr_raw","all_parameter_blocks","gibbs_min_parameter_ess","gibbs_median_parameter_ess","gibbs_mean_parameter_ess","gibbs_min_alpha_ess","gibbs_median_alpha_ess","gibbs_min_lambda_ess","gibbs_median_lambda_ess","gibbs_min_pi_ess","gibbs_median_pi_ess","gibbs_min_mu_ess","gibbs_median_mu_ess","gibbs_min_sig2_ess","gibbs_median_sig2_ess","gibbs_median_iteration_seconds","gibbs_median_z_sample_seconds","gibbs_median_factor_sample_seconds","gibbs_median_class_sample_seconds","gibbs_median_mixture_weight_seconds","gibbs_median_mixture_parameter_seconds","gibbs_median_regression_seconds","gibbs_median_normalization_seconds","gibbs_median_keep_draw_seconds","gibbs_median_diagnostics_seconds","occupied_classes","posterior_kept_draws","mfa_converged","mfa_completed_iter","mfa_final_lambda_rel_range","mfa_final_intercept_rel_range","mfa_final_occupied_range","source_chunk","em_svd_init_method","em_svd_init_z","selected_em_start","em_svd_soft_shrinkage","em_svd_soft_shrinkage_ratio","em_svd_soft_shrinkage_reference","em_svd_soft_rank_cap","mixture_update","pretrain_loading_penalty","rotation_optimizer","rotation_loading_l1_penalty","riemannian_rotation_steps","riemannian_update","lambda_l1_penalty","lasso_backend","glmnet_standardize","refine_enforce_monotone","refine_monotone_tolerance","mu_prior_mean","mu_prior_kappa","var_prior_shape","var_prior_scale","weight_prior_alpha","refine_mu_prior_mean","refine_mu_prior_kappa","refine_var_prior_shape","refine_var_prior_scale","refine_weight_prior_alpha","pretraining_converged","pretraining_completed_iter","selected_pretraining_iteration","pretraining_return_best_iteration","rotation_converged","rotation_completed_outer","refinement_converged","refinement_completed_iter","selected_refinement_iteration","refinement_return_best_iteration","refinement_stopping_objective","refinement_all_mixtures_converged","refinement_monotone_guard_triggered","ours_median_em_iteration_seconds","ours_median_em_e_step_seconds","ours_median_em_projection_seconds","ours_median_em_objective_seconds","ours_median_rotation_iteration_seconds","ours_median_rotation_update_seconds","ours_median_rotation_mixture_refit_seconds","ours_median_rotation_objective_seconds","ours_median_refinement_iteration_seconds","ours_median_refinement_factor_update_seconds","ours_median_refinement_lambda_update_seconds","ours_median_refinement_mixture_update_seconds"
"rep20_balanced_moderate_dense_signed_cross_strong_cp0_05_ifeval_min30_n100_p500_H5_G2-2-2-2-2_sep2",20,"n100p500",100,500,5,"2-2-2-2-2","2-2-2-2-2",32,TRUE,22262731,20772531,22262731,22461731,2000,2,"viroli_smoke","unequal","ifeval_like",0.45,1.6,1.75,"balanced_moderate_dense_signed_cross","ifeval_min30","block","loadings","strong",2,3,2,3,0.05,"random",54,75,206,71,98,13,17,1.19,0.19,0.0475,2.50136164443148,2.50600129747763,21.2655127934909,25.2984058079121,18.5843806812515,22.0823614309599,0,0,0,0,0.29,0.4,0.5,0.61,0.71,44,50,0,32,32,"em_svd",NA,NA,0.05,NA,TRUE,18,"independent_marginal_mixture",0.990107428420138,0.967036394911549,0.986963697120527,0.139954605955385,0.174331611814074,0.96881608231039,0.48453774828248,0.771830470341562,0.530063183708096,NA,NA,0.0693469188850783,0.964476862596505,3.602,0.28328438707569,0.612133952266718,0.959099131318629,0.186443900267974,0.329407485673612,5,-0.130035395937393,203.769405223902,2.26905309407778e-13,202.761227387563,2.25319555337407e-13,899882955493748,0.0737622126054804,0.0487746320752283,0.0383430825481736,0.997079607018247,0.824262169026916,NA,0.0737622126054804,0.0487746320752283,0.997079607018244,0.800020975441388,NA,0.0053788969119461,0.145345559116886,0.0105764823570017,32,32,"axis_sorted_product",0.950853597946148,"alpha+loading+joint_mu+joint_var+joint_weight",0.930730658496487,0.959822070296755,"alpha+loading+joint_mu+joint_log_var",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"fixed_ifeval_product_map_penalty5_rep20_H5_G2_2_2_2_2","both","expectation","viroli_expectation_svd",NA,NA,NA,NA,"map",5,"riemannian",5,10,"cayley",5,"glmnet",FALSE,TRUE,1e-08,0,0.05,3,2,1,0,0.05,3,2,1,FALSE,50,50,FALSE,TRUE,2,FALSE,2,1,TRUE,"posterior_objective",TRUE,TRUE,0.0101090669631958,0.00214648246765137,0.00627899169921875,0.00144004821777344,0.0659530162811279,0.0493559837341309,0.0155860185623169,0.000940084457397461,0.744405031204224,0.0589010715484619,0.653688430786133,0.0229099988937378
"rep20_balanced_moderate_dense_signed_cross_strong_cp0_05_ifeval_min30_n200_p500_H5_G2-2-2-2-2_sep2",20,"n200p500",200,500,5,"2-2-2-2-2","2-2-2-2-2",32,TRUE,22262731,20772531,22262731,22462731,2000,2,"viroli_smoke","unequal","ifeval_like",0.45,1.6,1.75,"balanced_moderate_dense_signed_cross","ifeval_min30","block","loadings","strong",2,3,2,3,0.05,"random",54,75,206,71,98,13,17,1.19,0.19,0.0475,2.50136164443148,2.50600129747763,21.2655127934909,25.2984058079121,18.5843806812515,22.0823614309599,0,0,0,0,0.25,0.415,0.52,0.6455,0.75,95,100,0,32,32,"em_svd",NA,NA,0.05,NA,TRUE,18,"independent_marginal_mixture",0.99132051174926,0.98021082090303,0.98746385173399,0.131423672216894,0.140148415213737,0.981135531664318,0.352048800242907,0.947258733521577,0.284467292505098,NA,NA,0.0522643071187696,0.977912659366683,7.345,0.242672315301446,0.453124914163485,0.971684671404875,0.160563928165711,0.311648406408205,5,-0.136413433370287,299.860153053933,4.77021779735854e-13,284.928556167842,4.57780581960382e-13,622412936231754,0.0358572678627219,0.0348105806324488,0.0178050785079045,0.999341639885041,0.728306994505861,NA,0.0358572678627219,0.0348105806324488,0.999341639885039,0.733683882590581,NA,0.00249094043911736,0.0656630916992307,0.00536466244533094,32,32,"axis_sorted_product",0.977944114894911,"alpha+loading+joint_mu+joint_var+joint_weight",0.960312722030668,0.97842614544698,"alpha+loading+joint_mu+joint_log_var",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"fixed_ifeval_product_map_penalty5_rep20_H5_G2_2_2_2_2","both","expectation","viroli_expectation_svd",NA,NA,NA,NA,"map",5,"riemannian",5,10,"cayley",5,"glmnet",FALSE,TRUE,1e-08,0,0.05,3,2,1,0,0.05,3,2,1,FALSE,50,50,FALSE,TRUE,3,TRUE,3,3,TRUE,"posterior_objective",TRUE,FALSE,0.0369480848312378,0.00344598293304443,0.0303149223327637,0.00242292881011963,0.110843896865845,0.0809879302978516,0.028317928314209,0.00149106979370117,0.794466972351074,0.0642259120941162,0.699233055114746,0.0207359790802002
"rep20_balanced_moderate_dense_signed_cross_strong_cp0_05_ifeval_min30_n100_p1000_H5_G2-2-2-2-2_sep2",20,"n100p1000",100,1000,5,"2-2-2-2-2","2-2-2-2-2",32,TRUE,22262731,20772531,22262731,22463731,2000,2,"viroli_smoke","unequal","ifeval_like",0.45,1.6,1.75,"balanced_moderate_dense_signed_cross","ifeval_min30","block","loadings","strong",2,3,2,3,0.05,"random",87,139,458,120,182,20,42,1.181,0.181,0.04525,2.49984542591404,2.53040684082993,27.7417999508656,34.5476059486961,23.557232458467,30.1968845453897,0,0,0,0,0.24,0.41,0.57,0.69,0.77,41,50,0,29,32,"em_svd",NA,NA,0.05,NA,TRUE,18,"independent_marginal_mixture",0.993147296240725,0.96240748547869,0.986053769681663,0.11648327538048,0.144000324816974,0.964579400822775,0.48958405622101,0.924256173004057,0.309792889808754,NA,NA,0.0678842009037091,0.865222438669403,5.666,0.290511990325981,0.609640733783931,0.957038677687696,0.189722450155287,0.311938691830307,5,-0.125277279819827,250.72955885963,5.12257032222858e-13,248.088622661633,5.06077947416618e-13,490218204385419,0.0998275657414774,0.0926437551663482,0.0503215377644052,0.995783313742998,0.63138463983795,NA,0.0998275657414774,0.0926437551663482,0.995783313742997,0.593259033215834,NA,0.00708451040025598,0.191767685152898,0.0153573604429125,32,32,"axis_sorted_product",0.95784495911043,"alpha+loading+joint_mu+joint_var+joint_weight",0.946677227936266,0.962277759657001,"alpha+loading+joint_mu+joint_log_var",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"fixed_ifeval_product_map_penalty5_rep20_H5_G2_2_2_2_2","both","expectation","viroli_expectation_svd",NA,NA,NA,NA,"map",5,"riemannian",5,10,"cayley",5,"glmnet",FALSE,TRUE,1e-08,0,0.05,3,2,1,0,0.05,3,2,1,FALSE,50,50,FALSE,TRUE,2,TRUE,3,3,TRUE,"posterior_objective",TRUE,FALSE,0.0177525281906128,0.00366806983947754,0.0109914541244507,0.0027315616607666,0.0790209770202637,0.053911566734314,0.0241060256958008,0.000951528549194336,0.912305116653442,0.0599370002746582,0.822074890136719,0.0236129760742188
"rep20_balanced_moderate_dense_signed_cross_strong_cp0_05_ifeval_min30_n200_p1000_H5_G2-2-2-2-2_sep2",20,"n200p1000",200,1000,5,"2-2-2-2-2","2-2-2-2-2",32,TRUE,22262731,20772531,22262731,22464731,2000,2,"viroli_smoke","unequal","ifeval_like",0.45,1.6,1.75,"balanced_moderate_dense_signed_cross","ifeval_min30","block","loadings","strong",2,3,2,3,0.05,"random",87,139,458,120,182,20,42,1.181,0.181,0.04525,2.49984542591404,2.53040684082993,27.7417999508656,34.5476059486961,23.557232458467,30.1968845453897,0,0,0,0,0.315,0.40475,0.535,0.65,0.76,91,100,0,32,32,"em_svd",NA,NA,0.05,NA,TRUE,18,"independent_marginal_mixture",0.993060857019875,0.977824923619414,0.99120832454823,0.117511252782235,0.136793593269258,0.979403110062227,0.348058711208733,0.921267119042351,0.316287995748119,NA,NA,0.0495688911543318,0.958638947861297,9.682,0.23570840363124,0.415422900145687,0.973324743333278,0.143894692675921,0.275176939963377,5,-0.138045746000121,388.897854626184,1.12400175487344e-12,364.198240056724,1.00198391814898e-12,363477131179437,0.0552502386426492,0.0440428789171312,0.0291445849869361,0.998347139091216,0.702228595974563,NA,0.0552502386426492,0.0440428789171312,0.998347139091215,0.678931344637847,NA,0.00408473369133081,0.107979973213252,0.00903048389738841,32,32,"axis_sorted_product",0.975025979504138,"alpha+loading+joint_mu+joint_var+joint_weight",0.962924956302067,0.976621759310366,"alpha+loading+joint_mu+joint_log_var",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"fixed_ifeval_product_map_penalty5_rep20_H5_G2_2_2_2_2","both","expectation","viroli_expectation_svd",NA,NA,NA,NA,"map",5,"riemannian",5,10,"cayley",5,"glmnet",FALSE,TRUE,1e-08,0,0.05,3,2,1,0,0.05,3,2,1,FALSE,50,50,FALSE,TRUE,3,FALSE,2,1,TRUE,"posterior_objective",TRUE,TRUE,0.0606309175491333,0.00656092166900635,0.0488600730895996,0.00452792644500732,0.128935098648071,0.10177493095398,0.025521993637085,0.00145602226257324,0.973528981208801,0.0815075635910034,0.85640299320221,0.0231119394302368
"rep20_balanced_moderate_dense_signed_cross_strong_cp0_05_ifeval_min30_n100_p1500_H5_G2-2-2-2-2_sep2",20,"n100p1500",100,1500,5,"2-2-2-2-2","2-2-2-2-2",32,TRUE,22262731,20772531,22262731,22465731,2000,2,"viroli_smoke","unequal","ifeval_like",0.45,1.6,1.75,"balanced_moderate_dense_signed_cross","ifeval_min30","block","loadings","strong",2,3,2,3,0.05,"random",121,202,711,177,268,36,57,1.186,0.186,0.0465,2.50543830938792,2.52249966794875,33.6476550248378,41.9163569949755,27.9595509394586,36.255120715498,0,0,0,0,0.2,0.39,0.54,0.66,0.75,44,50,0,32,32,"em_svd",NA,NA,0.05,NA,TRUE,18,"independent_marginal_mixture",0.989511805235859,0.964325785934614,0.987431582547153,0.144106299768605,0.174383146924521,0.966788624556846,0.503850268608428,0.884533904286537,0.401757588159214,NA,NA,0.0702118034324814,0.941839607344894,4.935,0.278452916826987,0.576449060617541,0.960452645584136,0.15859930129844,0.276018333267525,5,-0.133759303399547,334.679869221088,6.79944326289955e-13,323.903249845677,7.21592574561143e-13,448872759039500,0.076665128223843,0.0712365248744491,0.0399435396263478,0.997223675349645,0.373045088396846,NA,0.076665128223843,0.0712365248744492,0.997223675349644,0.382402943904414,NA,0.00561177212446725,0.148507494655622,0.0125369638768041,32,32,"axis_sorted_product",0.959666815800266,"alpha+loading+joint_mu+joint_var+joint_weight",0.942973452903939,0.961182210491625,"alpha+loading+joint_mu+joint_log_var",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"fixed_ifeval_product_map_penalty5_rep20_H5_G2_2_2_2_2","both","expectation","viroli_expectation_svd",NA,NA,NA,NA,"map",5,"riemannian",5,10,"cayley",5,"glmnet",FALSE,TRUE,1e-08,0,0.05,3,2,1,0,0.05,3,2,1,FALSE,50,50,FALSE,TRUE,3,FALSE,1,0,TRUE,"posterior_objective",TRUE,TRUE,0.0252829790115356,0.00516653060913086,0.0156875848770142,0.0036855936050415,0.0828671455383301,0.0578980445861816,0.0232679843902588,0.00100803375244141,1.0290310382843,0.0636909008026123,0.940216064453125,0.0154271125793457
"rep20_balanced_moderate_dense_signed_cross_strong_cp0_05_ifeval_min30_n200_p1500_H5_G2-2-2-2-2_sep2",20,"n200p1500",200,1500,5,"2-2-2-2-2","2-2-2-2-2",32,TRUE,22262731,20772531,22262731,22466731,2000,2,"viroli_smoke","unequal","ifeval_like",0.45,1.6,1.75,"balanced_moderate_dense_signed_cross","ifeval_min30","block","loadings","strong",2,3,2,3,0.05,"random",121,202,711,177,268,36,57,1.186,0.186,0.0465,2.50543830938792,2.52249966794875,33.6476550248378,41.9163569949755,27.9595509394586,36.255120715498,0,0,0,0,0.21,0.365,0.525,0.635,0.71,84,100,0,32,32,"em_svd",NA,NA,0.05,NA,TRUE,18,"independent_marginal_mixture",0.991316824418785,0.977534987842233,0.987475214448237,0.131451585789668,0.156615409443472,0.979658878700732,0.358516784326885,0.922052034609501,0.353981464845234,NA,NA,0.0503900986626942,0.959654445834394,11.608,0.237029223232139,0.441207987435183,0.973958561068032,0.1381175709449,0.254850994611371,5,-0.136963639196512,449.876571254896,1.62048618662072e-12,419.528801467343,1.57967919038419e-12,265578482024131,0.0923930494341416,0.0500585435985363,0.048196757340284,0.995860263742115,0.545769584555418,NA,0.0923930494341416,0.0500585435985363,0.995860263742113,0.578170762120802,NA,0.00677389242068196,0.183061283269655,0.0135449174166563,32,32,"axis_sorted_product",0.973767577529782,"alpha+loading+joint_mu+joint_var+joint_weight",0.962886597127119,0.975008559886754,"alpha+loading+joint_mu+joint_log_var",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"fixed_ifeval_product_map_penalty5_rep20_H5_G2_2_2_2_2","both","expectation","viroli_expectation_svd",NA,NA,NA,NA,"map",5,"riemannian",5,10,"cayley",5,"glmnet",FALSE,TRUE,1e-08,0,0.05,3,2,1,0,0.05,3,2,1,FALSE,50,50,FALSE,TRUE,3,FALSE,1,0,TRUE,"posterior_objective",TRUE,TRUE,0.0869135856628418,0.0100600719451904,0.0675133466720581,0.00740253925323486,0.11751389503479,0.0882370471954346,0.0276789665222168,0.00154876708984375,1.15378403663635,0.0957939624786377,1.01986813545227,0.0198659896850586
"rep20_balanced_moderate_dense_signed_cross_strong_cp0_05_ifeval_min30_n100_p2000_H5_G2-2-2-2-2_sep2",20,"n100p2000",100,2000,5,"2-2-2-2-2","2-2-2-2-2",32,TRUE,22262731,20772531,22262731,22467731,2000,2,"viroli_smoke","unequal","ifeval_like",0.45,1.6,1.75,"balanced_moderate_dense_signed_cross","ifeval_min30","block","loadings","strong",2,3,2,3,0.05,"random",155,266,962,234,353,52,79,1.19,0.19,0.0475,2.49963420464972,2.51431288858018,38.5628389580779,47.9086727160149,31.4048618046933,41.4807099518797,0,0,0,0,0.19,0.39,0.48,0.61,0.75,43,50,0,30,32,"em_svd",NA,NA,0.05,NA,TRUE,18,"independent_marginal_mixture",0.984023386626049,0.962217421511382,0.979116466953674,0.177858636226705,0.204422157316306,0.965364675612635,0.507553796852524,0.834795052010067,0.548517703569047,NA,NA,0.0731792978623888,0.972352718494201,5.99,0.275801362854281,0.585764545860998,0.961370281463314,0.147402612839444,0.267653590180382,5,-0.136066119740583,377.453069529599,8.87638364899696e-13,365.0461866837,8.30822051213008e-13,439379511112794,0.0949593498925884,0.063421643689287,0.049216171157631,0.997297023490781,0.629553666955926,NA,0.0949593498925884,0.063421643689287,0.997297023490778,0.63172417815346,NA,0.0069329378976038,0.181958095608895,0.0167244177343968,32,32,"axis_sorted_product",0.948410793085627,"alpha+loading+joint_mu+joint_var+joint_weight",0.939837775473639,0.951392394505067,"alpha+loading+joint_mu+joint_log_var",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"fixed_ifeval_product_map_penalty5_rep20_H5_G2_2_2_2_2","both","expectation","viroli_expectation_svd",NA,NA,NA,NA,"map",5,"riemannian",5,10,"cayley",5,"glmnet",FALSE,TRUE,1e-08,0,0.05,3,2,1,0,0.05,3,2,1,FALSE,50,50,FALSE,TRUE,3,FALSE,1,0,TRUE,"posterior_objective",TRUE,TRUE,0.0332709550857544,0.00720643997192383,0.0203698873519897,0.00499939918518066,0.072746992111206,0.0553381443023682,0.0179851055145264,0.000962972640991211,1.25197505950928,0.149182081222534,1.05876612663269,0.0157668590545654
"rep20_balanced_moderate_dense_signed_cross_strong_cp0_05_ifeval_min30_n200_p2000_H5_G2-2-2-2-2_sep2",20,"n200p2000",200,2000,5,"2-2-2-2-2","2-2-2-2-2",32,TRUE,22262731,20772531,22262731,22468731,2000,2,"viroli_smoke","unequal","ifeval_like",0.45,1.6,1.75,"balanced_moderate_dense_signed_cross","ifeval_min30","block","loadings","strong",2,3,2,3,0.05,"random",155,266,962,234,353,52,79,1.19,0.19,0.0475,2.49963420464972,2.51431288858018,38.5628389580779,47.9086727160149,31.4048618046933,41.4807099518797,0,0,0,0,0.285,0.415,0.495,0.605,0.695,92,100,0,32,32,"em_svd",NA,NA,0.05,NA,TRUE,18,"independent_marginal_mixture",0.992992882247903,0.975518690201462,0.991593827626309,0.118085411150886,0.145621359681549,0.977255322759894,0.36364414075731,0.862778865458201,0.485913027916868,NA,NA,0.0501203832390665,0.968070228270422,14.335,0.232241888207104,0.425557279465994,0.974925450270425,0.113174953741877,0.22111116458693,5,-0.137360489092516,545.674470838265,2.45995019451698e-12,496.432376528408,2.38495418446354e-12,208151745539746,0.0493717125412243,0.03599040067405,0.0249640038294165,0.999083639637209,0.673381828905092,NA,0.0493717125412243,0.03599040067405,0.999083639637206,0.682527955999798,NA,0.00349572560885025,0.0920324387486238,0.0074952716596278,32,32,"axis_sorted_product",0.964506316576361,"alpha+loading+joint_mu+joint_var+joint_weight",0.955377632189958,0.966009735026531,"alpha+loading+joint_mu+joint_log_var",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"fixed_ifeval_product_map_penalty5_rep20_H5_G2_2_2_2_2","both","expectation","viroli_expectation_svd",NA,NA,NA,NA,"map",5,"riemannian",5,10,"cayley",5,"glmnet",FALSE,TRUE,1e-08,0,0.05,3,2,1,0,0.05,3,2,1,FALSE,50,50,FALSE,TRUE,2,FALSE,1,0,TRUE,"posterior_objective",TRUE,TRUE,0.110237956047058,0.0132039785385132,0.0860574245452881,0.00935864448547363,0.12114405632019,0.097209095954895,0.0223840475082397,0.00149452686309814,1.31448197364807,0.161416053771973,1.09617686271667,0.0187101364135742
"rep20_balanced_moderate_dense_signed_cross_strong_cp0_05_ifeval_min30_n100_p500_H5_G3-3-3-3-3_sep2",20,"n100p500",100,500,5,"3-3-3-3-3","3-3-3-3-3",243,TRUE,23012731,20772531,23012731,23211731,2000,2,"viroli_smoke","unequal","ifeval_like",0.45,1.6,1.75,"balanced_moderate_dense_signed_cross","ifeval_min30","block","loadings","strong",2,3,2,3,0.05,"random",54,75,206,71,98,13,17,1.19,0.19,0.0475,2.50136164443148,2.50600129747763,21.2655127934909,25.2984058079121,18.5843806812515,22.0823614309599,0,0,0,0,0.24,0.39,0.58,0.72,0.82,24,32,0,80,243,"em_svd",NA,NA,0.05,NA,TRUE,18,"independent_marginal_mixture",0.989165359307729,0.973975874883322,0.982535348086166,0.146467022126815,0.176870980311708,0.97550992735791,0.52725431663071,0.937137860064897,0.279649651160878,NA,NA,0.0782196023977739,0.455344629889158,5.271,0.286616831643143,0.604140806468148,0.958818550033772,0.21335629539092,0.37513910382172,5,-0.192379819686406,178.621752939499,2.08516171029774e-13,173.603670538629,1.70239401691276e-13,1019761987024922,0.232229907860329,0.181689693754558,0.0518109375016584,0.976364776123956,0.384133231235837,0.514504074352715,0.232229907860329,0.181689693754558,0.976364776123961,0.383488987397622,0.499610628412284,0.00148385622424755,0.276312195347068,0.00477056504016387,243,0,"axis_sorted_product",0.941974581785431,"alpha+loading+joint_mu+joint_var+joint_weight",0.757278779627987,0.961171681557367,"alpha+loading+joint_mu+joint_log_var+joint_weight",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"fixed_ifeval_product_map_penalty5_rep20_H5_G3_3_3_3_3","both","expectation","viroli_expectation_svd",NA,NA,NA,NA,"map",5,"riemannian",5,10,"cayley",5,"glmnet",FALSE,TRUE,1e-08,0,0.05,3,2,1,0,0.05,3,2,1,FALSE,50,50,FALSE,TRUE,7,TRUE,3,3,TRUE,"posterior_objective",TRUE,FALSE,0.00913608074188232,0.00154101848602295,0.00626957416534424,0.00111198425292969,0.141648769378662,0.0679409503936768,0.0693068504333496,0.001007080078125,0.746448993682861,0.0567820072174072,0.643104076385498,0.0380229949951172
"rep20_balanced_moderate_dense_signed_cross_strong_cp0_05_ifeval_min30_n200_p500_H5_G3-3-3-3-3_sep2",20,"n200p500",200,500,5,"3-3-3-3-3","3-3-3-3-3",243,TRUE,23012731,20772531,23012731,23212731,2000,2,"viroli_smoke","unequal","ifeval_like",0.45,1.6,1.75,"balanced_moderate_dense_signed_cross","ifeval_min30","block","loadings","strong",2,3,2,3,0.05,"random",54,75,206,71,98,13,17,1.19,0.19,0.0475,2.50136164443148,2.50600129747763,21.2655127934909,25.2984058079121,18.5843806812515,22.0823614309599,0,0,0,0,0.255,0.36,0.525,0.655,0.745,51,62,0,138,243,"em_svd",NA,NA,0.05,NA,TRUE,18,"independent_marginal_mixture",0.99142280912027,0.985347763392663,0.98832687438268,0.13064688993873,0.139236856425548,0.985771901715653,0.373567659568395,0.960029893381908,0.275953480515149,NA,NA,0.0598618921820733,0.73831100041836,6.938,0.233860744327665,0.392954240335601,0.975252603777281,0.168737084125847,0.321579836458312,5,-0.210060403556864,291.996617696469,5.04451403685916e-13,265.035109486875,4.78993362357419e-13,553316873082489,0.0763252720153681,0.0612912491934915,0.0279673233147352,0.998809209958814,0.869366602865683,0.837438998546821,0.0763252720153681,0.0612912491934916,0.998809209958827,0.865944691073858,0.831046604462161,0.000803964152548629,0.156651008181622,0.00274786346076711,243,0,"axis_sorted_product",0.976754251293852,"alpha+loading+joint_mu+joint_var+joint_weight",0.934696844991532,0.990045184310575,"alpha+loading+joint_mu+joint_log_var+joint_weight",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"fixed_ifeval_product_map_penalty5_rep20_H5_G3_3_3_3_3","both","expectation","viroli_expectation_svd",NA,NA,NA,NA,"map",5,"riemannian",5,10,"cayley",5,"glmnet",FALSE,TRUE,1e-08,0,0.05,3,2,1,0,0.05,3,2,1,FALSE,50,50,FALSE,TRUE,4,FALSE,2,1,TRUE,"posterior_objective",TRUE,TRUE,0.0362789630889893,0.003212571144104,0.0302820205688477,0.00228643417358398,0.182921409606934,0.0817281007766724,0.102288484573364,0.00155401229858398,0.792895436286926,0.0660040378570557,0.683050513267517,0.0352314710617065
