"scenario","rep","n","p","H_true","G_true","G_config","separation","mixture_param_mode","mixture_variance_mode","intercept_mode","loading_design","block_size_mode","loading_sign_mode","alignment_mode","loading_strength","primary_loading_min","primary_loading_max","cross_loading_min","cross_loading_max","cross_loading_prob","cross_sign_mode","fix_dgp_parameters","dgp_parameter_seed","loading_parameter_seed","mixture_parameter_seed","data_seed","dgp_p_max","product_method","comparator_method","factor_score_rmse_product","factor_score_rmse_comparator","factor_score_rmse_product_minus_comparator","lambda_rmse_product","lambda_rmse_comparator","lambda_rmse_product_minus_comparator","alpha_rmse_product","alpha_rmse_comparator","alpha_rmse_product_minus_comparator","marginal_mu_rmse_product","marginal_mu_rmse_comparator","marginal_mu_rmse_product_minus_comparator","marginal_var_rmse_product","marginal_var_rmse_comparator","marginal_var_rmse_product_minus_comparator","marginal_weight_rmse_product","marginal_weight_rmse_comparator","marginal_weight_rmse_product_minus_comparator","seconds_product","seconds_comparator","seconds_product_minus_comparator"
"rep21_balanced_moderate_dense_signed_cross_strong_cp0_05_ifeval_min30_n200_p500_H5_G2-2-2-2-2_sep2",21,200,500,5,"2-2-2-2-2","2-2-2-2-2",2,"viroli_smoke","unequal","ifeval_like","balanced_moderate_dense_signed_cross","ifeval_min30","block","loadings","strong",2,3,2,3,0.05,"random",TRUE,22262731,20772531,22262731,22472731,2000,"independent_marginal_mixture","viroli_laplace_gibbs",0.137886213072324,0.151331573035871,-0.013445359963547,0.349155756937621,0.325555242895634,0.023600514041987,0.356779091500617,0.33975058176882,0.017028509731797,0.0558053494669131,0.0504752293426922,0.0053301201242209,0.0445890745526704,0.0459155208130862,-0.0013264462604158,0.0294521151323226,0.0261750724469778,0.0032770426853448,7.302,56.924,-49.622
"rep21_balanced_moderate_dense_signed_cross_strong_cp0_05_ifeval_min30_n100_p500_H5_G3-3-3-3-3_sep2",21,100,500,5,"3-3-3-3-3","3-3-3-3-3",2,"viroli_smoke","unequal","ifeval_like","balanced_moderate_dense_signed_cross","ifeval_min30","block","loadings","strong",2,3,2,3,0.05,"random",TRUE,23012731,20772531,23012731,23221731,2000,"independent_marginal_mixture","viroli_laplace_gibbs",0.133896490904464,0.176619661828305,-0.042723170923841,0.501023494972594,0.344278678650102,0.156744816322492,0.348661595349488,0.375634767714451,-0.026973172364963,0.198054422469895,0.244530386424328,-0.046475963954433,0.200038352992451,0.265413184613304,-0.065374831620853,0.146473261046892,0.0862871283512862,0.0601861326956058,6.592,47.494,-40.902
"rep21_balanced_moderate_dense_signed_cross_strong_cp0_05_ifeval_min30_n200_p500_H5_G3-3-3-3-3_sep2",21,200,500,5,"3-3-3-3-3","3-3-3-3-3",2,"viroli_smoke","unequal","ifeval_like","balanced_moderate_dense_signed_cross","ifeval_min30","block","loadings","strong",2,3,2,3,0.05,"random",TRUE,23012731,20772531,23012731,23222731,2000,"independent_marginal_mixture","viroli_laplace_gibbs",0.128453631613641,0.152037053103125,-0.023583421489484,0.368742352566447,0.321736057217848,0.047006295348599,0.221750611956568,0.241737907425617,-0.019987295469049,0.102915999021683,0.22686334443243,-0.123947345410747,0.0541186175914274,0.203133374126892,-0.149014756535465,0.041266725675382,0.0766598979939185,-0.0353931723185365,7.591,56.779,-49.188
"rep22_balanced_moderate_dense_signed_cross_strong_cp0_05_ifeval_min30_n100_p500_H10_G2-2-2-2-2-2-2-2-2-2_sep2",22,100,500,10,"2-2-2-2-2-2-2-2-2-2","2-2-2-2-2-2-2-2-2-2",2,"viroli_smoke","unequal","ifeval_like","balanced_moderate_dense_signed_cross","ifeval_min30","block","loadings","strong",2,3,2,3,0.05,"random",TRUE,26762731,21272531,26762731,26981731,2000,"independent_marginal_mixture","viroli_laplace_gibbs",0.134445932280895,0.149735585927254,-0.015289653646359,0.453447637899426,0.402192032139231,0.051255605760195,0.321259945593367,0.300880700847404,0.020379244745963,0.0815306598821023,0.0799143101386565,0.00161634974344579,0.0445621100523867,0.0589361886294364,-0.0143740785770497,0.0423516631523414,0.0413967360211393,0.000954927131202099,4.777,76.455,-71.678
"rep22_balanced_moderate_dense_signed_cross_strong_cp0_05_ifeval_min30_n200_p500_H10_G2-2-2-2-2-2-2-2-2-2_sep2",22,200,500,10,"2-2-2-2-2-2-2-2-2-2","2-2-2-2-2-2-2-2-2-2",2,"viroli_smoke","unequal","ifeval_like","balanced_moderate_dense_signed_cross","ifeval_min30","block","loadings","strong",2,3,2,3,0.05,"random",TRUE,26762731,21272531,26762731,26982731,2000,"independent_marginal_mixture","viroli_laplace_gibbs",0.139007241668717,0.144974950294565,-0.005967708625848,0.324670798670713,0.302317007789301,0.022353790881412,0.249369662617651,0.242347881852792,0.00702178076485901,0.0372470041579475,0.0402778240458145,-0.003030819887867,0.034867017414451,0.0454079856134294,-0.0105409681989784,0.0190580119198022,0.0192450560991317,-0.0001870441793295,7.772,87.624,-79.852
"rep22_balanced_moderate_dense_signed_cross_strong_cp0_05_ifeval_min30_n100_p500_H10_G3-3-3-3-3-3-3-3-3-3_sep2",22,100,500,10,"3-3-3-3-3-3-3-3-3-3","3-3-3-3-3-3-3-3-3-3",2,"viroli_smoke","unequal","ifeval_like","balanced_moderate_dense_signed_cross","ifeval_min30","block","loadings","strong",2,3,2,3,0.05,"random",TRUE,29512731,21272531,29512731,29731731,2000,"independent_marginal_mixture","viroli_laplace_gibbs",0.138250303105256,0.160398039460067,-0.022147736354811,0.450247371077322,0.343701267069945,0.106546104007377,0.324295510518308,0.347106812553881,-0.022811302035573,0.315442631972373,0.253130550005956,0.062312081966417,0.248615277776318,0.281700084029597,-0.033084806253279,0.141930438384928,0.0887692922310629,0.0531611461538651,15.186,76.51,-61.324
"rep22_balanced_moderate_dense_signed_cross_strong_cp0_05_ifeval_min30_n200_p500_H10_G3-3-3-3-3-3-3-3-3-3_sep2",22,200,500,10,"3-3-3-3-3-3-3-3-3-3","3-3-3-3-3-3-3-3-3-3",2,"viroli_smoke","unequal","ifeval_like","balanced_moderate_dense_signed_cross","ifeval_min30","block","loadings","strong",2,3,2,3,0.05,"random",TRUE,29512731,21272531,29512731,29732731,2000,"independent_marginal_mixture","viroli_laplace_gibbs",0.133982659790647,0.150507968105668,-0.016525308315021,0.323697926887009,0.270598272262555,0.053099654624454,0.235197296458504,0.259814983031377,-0.024617686572873,0.0705579065435431,0.239917531277619,-0.169359624734076,0.0562381392924422,0.269867983794748,-0.213629844502306,0.0348765396422579,0.0742506291630881,-0.0393740895208302,9.014,86.872,-77.858
"rep22_balanced_moderate_dense_signed_cross_strong_cp0_05_ifeval_min30_n100_p500_H5_G2-2-2-2-2_sep2",22,100,500,5,"2-2-2-2-2","2-2-2-2-2",2,"viroli_smoke","unequal","ifeval_like","balanced_moderate_dense_signed_cross","ifeval_min30","block","loadings","strong",2,3,2,3,0.05,"random",TRUE,22262731,20772531,22262731,22481731,2000,"independent_marginal_mixture","viroli_laplace_gibbs",0.141177934746801,0.169308083998643,-0.028130149251842,0.495167102247016,0.44152324490166,0.053643857345356,0.414781572259313,0.382553952813745,0.032227619445568,0.048555350784912,0.0466635863070295,0.0018917644778825,0.0531266953040769,0.0502343860001072,0.0028923093039697,0.0250201680513674,0.0234044200893426,0.0016157479620248,4.282,46.735,-42.453
"rep22_balanced_moderate_dense_signed_cross_strong_cp0_05_ifeval_min30_n200_p500_H5_G2-2-2-2-2_sep2",22,200,500,5,"2-2-2-2-2","2-2-2-2-2",2,"viroli_smoke","unequal","ifeval_like","balanced_moderate_dense_signed_cross","ifeval_min30","block","loadings","strong",2,3,2,3,0.05,"random",TRUE,22262731,20772531,22262731,22482731,2000,"independent_marginal_mixture","viroli_laplace_gibbs",0.135548840092341,0.154626483594266,-0.019077643501925,0.364663678068294,0.341778599471948,0.022885078596346,0.268867018049785,0.275163610024483,-0.00629659197469795,0.0949187454081947,0.0942867183395305,0.000632027068664193,0.0372057817750055,0.0394587777205406,-0.0022529959455351,0.0492020590538031,0.0491816999673063,2.03590864968003e-05,7.402,56.102,-48.7
"rep22_balanced_moderate_dense_signed_cross_strong_cp0_05_ifeval_min30_n100_p500_H5_G3-3-3-3-3_sep2",22,100,500,5,"3-3-3-3-3","3-3-3-3-3",2,"viroli_smoke","unequal","ifeval_like","balanced_moderate_dense_signed_cross","ifeval_min30","block","loadings","strong",2,3,2,3,0.05,"random",TRUE,23012731,20772531,23012731,23231731,2000,"independent_marginal_mixture","viroli_laplace_gibbs",0.143976658838851,0.171865684937637,-0.027889026098786,0.505023040740952,0.357826217600718,0.147196823140234,0.446269077104565,0.522479400974679,-0.0762103238701141,0.249293534302895,0.247536396308265,0.00175713799463001,0.220865974329845,0.262688641906254,-0.041822667576409,0.0748040571920869,0.0946117603521,-0.0198077031600131,5.157,47.545,-42.388
"rep22_balanced_moderate_dense_signed_cross_strong_cp0_05_ifeval_min30_n200_p500_H5_G3-3-3-3-3_sep2",22,200,500,5,"3-3-3-3-3","3-3-3-3-3",2,"viroli_smoke","unequal","ifeval_like","balanced_moderate_dense_signed_cross","ifeval_min30","block","loadings","strong",2,3,2,3,0.05,"random",TRUE,23012731,20772531,23012731,23232731,2000,"independent_marginal_mixture","viroli_laplace_gibbs",0.132505956548287,0.158069146873728,-0.025563190325441,0.369252730961153,0.320919353736784,0.048333377224369,0.250814630885107,0.29883292009156,-0.048018289206453,0.076902740351902,0.233109589183408,-0.156206848831506,0.0647521748904311,0.217546020054498,-0.152793845164067,0.0311033202913653,0.0827011831014532,-0.0515978628100879,7.605,57.094,-49.489
"rep23_balanced_moderate_dense_signed_cross_strong_cp0_05_ifeval_min30_n100_p500_H10_G2-2-2-2-2-2-2-2-2-2_sep2",23,100,500,10,"2-2-2-2-2-2-2-2-2-2","2-2-2-2-2-2-2-2-2-2",2,"viroli_smoke","unequal","ifeval_like","balanced_moderate_dense_signed_cross","ifeval_min30","block","loadings","strong",2,3,2,3,0.05,"random",TRUE,26762731,21272531,26762731,26991731,2000,"independent_marginal_mixture","viroli_laplace_gibbs",0.143974313019178,0.159511089577363,-0.015536776558185,0.453062238494166,0.404214253713654,0.048847984780512,0.375599971799218,0.353832262131726,0.021767709667492,0.0546952184044764,0.0568643724443199,-0.0021691540398435,0.0508285211953683,0.0610404339767387,-0.0102119127813704,0.0281146707077354,0.026986348248971,0.0011283224587644,4.819,75.395,-70.576
"rep23_balanced_moderate_dense_signed_cross_strong_cp0_05_ifeval_min30_n200_p500_H10_G2-2-2-2-2-2-2-2-2-2_sep2",23,200,500,10,"2-2-2-2-2-2-2-2-2-2","2-2-2-2-2-2-2-2-2-2",2,"viroli_smoke","unequal","ifeval_like","balanced_moderate_dense_signed_cross","ifeval_min30","block","loadings","strong",2,3,2,3,0.05,"random",TRUE,26762731,21272531,26762731,26992731,2000,"independent_marginal_mixture","viroli_laplace_gibbs",0.138713806228366,0.146932995828087,-0.00821918959972101,0.328995851236761,0.304296912859477,0.024698938377284,0.366056774607736,0.370604436484351,-0.00454766187661498,0.104300151030031,0.101932074125898,0.002368076904133,0.029299234798412,0.0421804928239856,-0.0128812580255736,0.0545186163706037,0.0540547628567765,0.000463853513827196,7.976,87.133,-79.157
"rep23_balanced_moderate_dense_signed_cross_strong_cp0_05_ifeval_min30_n100_p500_H10_G3-3-3-3-3-3-3-3-3-3_sep2",23,100,500,10,"3-3-3-3-3-3-3-3-3-3","3-3-3-3-3-3-3-3-3-3",2,"viroli_smoke","unequal","ifeval_like","balanced_moderate_dense_signed_cross","ifeval_min30","block","loadings","strong",2,3,2,3,0.05,"random",TRUE,29512731,21272531,29512731,29741731,2000,"independent_marginal_mixture","viroli_laplace_gibbs",0.152261022641635,0.173535651316746,-0.021274628675111,0.44848556759176,0.353944085789509,0.094541481802251,0.306957330299651,0.302614589953935,0.00434274034571602,0.30688489475319,0.257575105577392,0.049309789175798,0.25928813965978,0.302609134484721,-0.043320994824941,0.148886532901377,0.087332851702007,0.06155368119937,7.081,77.564,-70.483
"rep23_balanced_moderate_dense_signed_cross_strong_cp0_05_ifeval_min30_n200_p500_H10_G3-3-3-3-3-3-3-3-3-3_sep2",23,200,500,10,"3-3-3-3-3-3-3-3-3-3","3-3-3-3-3-3-3-3-3-3",2,"viroli_smoke","unequal","ifeval_like","balanced_moderate_dense_signed_cross","ifeval_min30","block","loadings","strong",2,3,2,3,0.05,"random",TRUE,29512731,21272531,29512731,29742731,2000,"independent_marginal_mixture","viroli_laplace_gibbs",0.132308587870062,0.149133471389973,-0.016824883519911,0.325419186549394,0.277849171397143,0.047570015152251,0.253592507470205,0.266660858701483,-0.013068351231278,0.0880799328489898,0.249574203006843,-0.161494270157853,0.053799007528551,0.27275193241539,-0.218952924886839,0.0353640233876314,0.0656799991535145,-0.0303159757658831,9.985,88.59,-78.605
"rep23_balanced_moderate_dense_signed_cross_strong_cp0_05_ifeval_min30_n100_p500_H5_G2-2-2-2-2_sep2",23,100,500,5,"2-2-2-2-2","2-2-2-2-2",2,"viroli_smoke","unequal","ifeval_like","balanced_moderate_dense_signed_cross","ifeval_min30","block","loadings","strong",2,3,2,3,0.05,"random",TRUE,22262731,20772531,22262731,22491731,2000,"independent_marginal_mixture","viroli_laplace_gibbs",0.137734198641536,0.167980423265479,-0.030246224623943,0.508608739284885,0.45354903306232,0.0550597062225651,0.395719626264697,0.38737947521991,0.00834015104478697,0.115502328454683,0.113217933558755,0.00228439489592801,0.0514858019371273,0.0514470185041674,3.87834329598977e-05,0.0598457099078711,0.0603756078658317,-0.000529897957960601,4.319,46.899,-42.58
"rep23_balanced_moderate_dense_signed_cross_strong_cp0_05_ifeval_min30_n200_p500_H5_G2-2-2-2-2_sep2",23,200,500,5,"2-2-2-2-2","2-2-2-2-2",2,"viroli_smoke","unequal","ifeval_like","balanced_moderate_dense_signed_cross","ifeval_min30","block","loadings","strong",2,3,2,3,0.05,"random",TRUE,22262731,20772531,22262731,22492731,2000,"independent_marginal_mixture","viroli_laplace_gibbs",0.129795706059372,0.147820700941026,-0.018024994881654,0.360982735018731,0.334996175660658,0.025986559358073,0.446479370511659,0.449146624707839,-0.00266725419618002,0.0948057289451225,0.092702081969812,0.0021036469753105,0.0334991335372262,0.0371921542935841,-0.0036930207563579,0.0495512272485024,0.0490243156406481,0.0005269116078543,7.377,55.822,-48.445
"rep23_balanced_moderate_dense_signed_cross_strong_cp0_05_ifeval_min30_n100_p500_H5_G3-3-3-3-3_sep2",23,100,500,5,"3-3-3-3-3","3-3-3-3-3",2,"viroli_smoke","unequal","ifeval_like","balanced_moderate_dense_signed_cross","ifeval_min30","block","loadings","strong",2,3,2,3,0.05,"random",TRUE,23012731,20772531,23012731,23241731,2000,"independent_marginal_mixture","viroli_laplace_gibbs",0.139750525196029,0.18077805733961,-0.041027532143581,0.510705224278436,0.381210687291611,0.129494536986825,0.322963921813997,0.348975671930531,-0.026011750116534,0.335310990325276,0.254988123772946,0.08032286655233,0.264181995360776,0.267477041451239,-0.00329504609046299,0.158821010229131,0.0983076365777958,0.0605133736513352,5.325,46.695,-41.37
"rep23_balanced_moderate_dense_signed_cross_strong_cp0_05_ifeval_min30_n200_p500_H5_G3-3-3-3-3_sep2",23,200,500,5,"3-3-3-3-3","3-3-3-3-3",2,"viroli_smoke","unequal","ifeval_like","balanced_moderate_dense_signed_cross","ifeval_min30","block","loadings","strong",2,3,2,3,0.05,"random",TRUE,23012731,20772531,23012731,23242731,2000,"independent_marginal_mixture","viroli_laplace_gibbs",0.126617651889301,0.148277893940681,-0.02166024205138,0.364139596954831,0.307470353399898,0.056669243554933,0.221171248578107,0.245373651788767,-0.02420240321066,0.0706218095109114,0.184042021482132,-0.113420211971221,0.0583182960805168,0.175236890546835,-0.116918594466318,0.0350967110899544,0.0596781853817001,-0.0245814742917457,7.643,55.783,-48.14
"rep24_balanced_moderate_dense_signed_cross_strong_cp0_05_ifeval_min30_n100_p500_H10_G2-2-2-2-2-2-2-2-2-2_sep2",24,100,500,10,"2-2-2-2-2-2-2-2-2-2","2-2-2-2-2-2-2-2-2-2",2,"viroli_smoke","unequal","ifeval_like","balanced_moderate_dense_signed_cross","ifeval_min30","block","loadings","strong",2,3,2,3,0.05,"random",TRUE,26762731,21272531,26762731,27001731,2000,"independent_marginal_mixture","viroli_laplace_gibbs",0.134978540551415,0.147664203195373,-0.012685662643958,0.453585238789088,0.403073307267755,0.050511931521333,0.38989461715057,0.36841215820532,0.02148245894525,0.0728156610358209,0.0742610842641423,-0.00144542322832139,0.0511434856123568,0.0620443713839016,-0.0109008857715448,0.0377594568685517,0.0381154679799065,-0.000356011111354804,4.707,75.486,-70.779
"rep24_balanced_moderate_dense_signed_cross_strong_cp0_05_ifeval_min30_n200_p500_H10_G2-2-2-2-2-2-2-2-2-2_sep2",24,200,500,10,"2-2-2-2-2-2-2-2-2-2","2-2-2-2-2-2-2-2-2-2",2,"viroli_smoke","unequal","ifeval_like","balanced_moderate_dense_signed_cross","ifeval_min30","block","loadings","strong",2,3,2,3,0.05,"random",TRUE,26762731,21272531,26762731,27002731,2000,"independent_marginal_mixture","viroli_laplace_gibbs",0.135684975091709,0.143195761070499,-0.00751078597879001,0.324521452893461,0.302710866195721,0.02181058669774,0.312324815329578,0.308499091677428,0.00382572365215,0.0775065113120915,0.0727645402737496,0.00474197103834191,0.0261618164451189,0.0364172234092092,-0.0102554069640903,0.0400551185295893,0.0385532725500381,0.0015018459795512,8.293,86.49,-78.197
"rep24_balanced_moderate_dense_signed_cross_strong_cp0_05_ifeval_min30_n100_p500_H10_G3-3-3-3-3-3-3-3-3-3_sep2",24,100,500,10,"3-3-3-3-3-3-3-3-3-3","3-3-3-3-3-3-3-3-3-3",2,"viroli_smoke","unequal","ifeval_like","balanced_moderate_dense_signed_cross","ifeval_min30","block","loadings","strong",2,3,2,3,0.05,"random",TRUE,29512731,21272531,29512731,29751731,2000,"independent_marginal_mixture","viroli_laplace_gibbs",0.14241898236916,0.159865224488534,-0.017446242119374,0.446111596930118,0.340652498014246,0.105459098915872,0.351205543767837,0.361554247801104,-0.010348704033267,0.310628013255889,0.257454477616224,0.053173535639665,0.246701502001976,0.295771911345506,-0.04907040934353,0.145385158840046,0.0894037266833372,0.0559814321567088,8.851,76.801,-67.95
"rep24_balanced_moderate_dense_signed_cross_strong_cp0_05_ifeval_min30_n200_p500_H10_G3-3-3-3-3-3-3-3-3-3_sep2",24,200,500,10,"3-3-3-3-3-3-3-3-3-3","3-3-3-3-3-3-3-3-3-3",2,"viroli_smoke","unequal","ifeval_like","balanced_moderate_dense_signed_cross","ifeval_min30","block","loadings","strong",2,3,2,3,0.05,"random",TRUE,29512731,21272531,29512731,29752731,2000,"independent_marginal_mixture","viroli_laplace_gibbs",0.133124669044817,0.148611330504944,-0.015486661460127,0.324920252154044,0.273754205808958,0.051166046345086,0.241379538375909,0.242940839027609,-0.00156130065169999,0.0706238160469684,0.243577353095614,-0.172953537048646,0.0562581951137983,0.26827423546735,-0.212016040353552,0.0380239835673452,0.0691676987719786,-0.0311437152046334,9.902,88.367,-78.465
"rep24_balanced_moderate_dense_signed_cross_strong_cp0_05_ifeval_min30_n100_p500_H5_G2-2-2-2-2_sep2",24,100,500,5,"2-2-2-2-2","2-2-2-2-2",2,"viroli_smoke","unequal","ifeval_like","balanced_moderate_dense_signed_cross","ifeval_min30","block","loadings","strong",2,3,2,3,0.05,"random",TRUE,22262731,20772531,22262731,22501731,2000,"independent_marginal_mixture","viroli_laplace_gibbs",0.136639701366723,0.159589295763741,-0.022949594397018,0.488276722218071,0.43458757302952,0.053689149188551,0.536906781171443,0.523351973403297,0.013554807768146,0.0602196286372688,0.0603147319633458,-9.51033260770048e-05,0.0472198452750315,0.0502226822310472,-0.0030028369560157,0.0313243236199917,0.0312029553150473,0.000121368304944396,4.368,47.346,-42.978
"rep24_balanced_moderate_dense_signed_cross_strong_cp0_05_ifeval_min30_n200_p500_H5_G2-2-2-2-2_sep2",24,200,500,5,"2-2-2-2-2","2-2-2-2-2",2,"viroli_smoke","unequal","ifeval_like","balanced_moderate_dense_signed_cross","ifeval_min30","block","loadings","strong",2,3,2,3,0.05,"random",TRUE,22262731,20772531,22262731,22502731,2000,"independent_marginal_mixture","viroli_laplace_gibbs",0.136444987219209,0.153545183812638,-0.017100196593429,0.351997807466765,0.329152057827978,0.022845749638787,0.425626145713454,0.429803873233989,-0.00417772752053502,0.110470212615229,0.107673961496337,0.00279625111889201,0.0408601224667434,0.0456107417351728,-0.0047506192684294,0.0568733804349868,0.0561779157969801,0.000695464638006696,7.26,56.135,-48.875
"rep24_balanced_moderate_dense_signed_cross_strong_cp0_05_ifeval_min30_n100_p500_H5_G3-3-3-3-3_sep2",24,100,500,5,"3-3-3-3-3","3-3-3-3-3",2,"viroli_smoke","unequal","ifeval_like","balanced_moderate_dense_signed_cross","ifeval_min30","block","loadings","strong",2,3,2,3,0.05,"random",TRUE,23012731,20772531,23012731,23251731,2000,"independent_marginal_mixture","viroli_laplace_gibbs",0.12799770329615,0.16039192569592,-0.03239422239977,0.498181774271785,0.35789792527488,0.140283848996905,0.350686244254736,0.385791354860997,-0.035105110606261,0.362657093593097,0.248774942876259,0.113882150716838,0.268931174230471,0.252558745980993,0.016372428249478,0.154087340137714,0.0920995347095054,0.0619878054282086,4.577,46.905,-42.328
